"Id","Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayClassification","AwayPoints"
"401752822","2025","2","regular","2025-09-06T16:00:00.000Z","true","Iowa State","16","Iowa","fbs","13"
"401752693","2025","2","regular","2025-09-06T16:00:00.000Z","true","Texas","38","San José State","fbs","7"
"401752813","2025","2","regular","2025-09-06T16:00:00.000Z","true","Minnesota","66","Northwestern State","fcs","0"
"401754621","2025","2","regular","2025-09-06T16:00:00.000Z","true","Florida State","77","East Texas A&M","fcs","3"
"401754618","2025","2","regular","2025-09-06T16:00:00.000Z","true","Syracuse","27","UConn","fbs","20"
"401773479","2025","2","regular","2025-09-06T16:00:00.000Z","true","Northwood (MI)","23","Northern Michigan","ii","18"
"401754524","2025","2","regular","2025-09-06T16:00:00.000Z","true","NC State","35","Virginia","fbs","31"
"401767612","2025","2","regular","2025-09-06T16:00:00.000Z","true","Dayton","38","Thomas More College","ii","0"
"401777019","2025","2","regular","2025-09-06T16:00:00.000Z","true","Concordia University Chicago","17","Minnesota Morris","iii","16"
"401777774","2025","2","regular","2025-09-06T16:00:00.000Z","true","MIT","46","Nichols College","iii","13"
"401778013","2025","2","regular","2025-09-06T16:00:00.000Z","true","Salve Regina","34","UMass Dartmouth","iii","13"
"401776805","2025","2","regular","2025-09-06T16:00:00.000Z","true","University of Rochester (NY)","38","Olivet College","iii","17"
"401777095","2025","2","regular","2025-09-06T16:00:00.000Z","true","Otterbein","28","Ohio Wesleyan","iii","65"
"401774091","2025","2","regular","2025-09-06T16:00:00.000Z","true","Susquehanna","33","Union (NY)","iii","14"
"401774044","2025","2","regular","2025-09-06T16:00:00.000Z","true","Cortland","14","Grove City College","iii","31"
"401774299","2025","2","regular","2025-09-06T16:00:00.000Z","true","Framingham State","13","Husson","iii","40"
"401773232","2025","2","regular","2025-09-06T16:00:00.000Z","true","Findlay","38","Indianapolis","ii","35"
"401779511","2025","2","regular","2025-09-06T16:00:00.000Z","true","Mercyhurst","48","New Haven","fcs","14"
"401777976","2025","2","regular","2025-09-06T16:00:00.000Z","true","Bentley","13","West Chester","ii","30"
"401773087","2025","2","regular","2025-09-06T16:00:00.000Z","true","Johnson C Smith","28","Valdosta State","ii","16"
"401776793","2025","2","regular","2025-09-06T16:00:00.000Z","true","Oberlin","6","Calvin University","iii","88"
"401756885","2025","2","regular","2025-09-06T16:00:00.000Z","true","Texas Tech","62","Kent State","fbs","14"
"401773104","2025","2","regular","2025-09-06T16:00:00.000Z","true","West Virginia State","28","Wilson","ii","14"
"401752812","2025","2","regular","2025-09-06T16:00:00.000Z","true","Indiana","56","Kennesaw State","fbs","9"
"401777767","2025","2","regular","2025-09-06T16:00:00.000Z","true","New England College","21","Plymouth State","iii","49"
"401754529","2025","2","regular","2025-09-06T16:00:00.000Z","true","Pittsburgh","45","Central Michigan","fbs","17"
"401752694","2025","2","regular","2025-09-06T16:45:00.000Z","true","Texas A&M","44","Utah State","fbs","22"
"401774320","2025","2","regular","2025-09-06T17:00:00.000Z","true","Lycoming","24","College Of New Jersey","iii","27"
"401788304","2025","2","regular","2025-09-06T17:00:00.000Z","true","Anderson (Sc)","35","ERSKINE","ii","7"
"401767332","2025","2","regular","2025-09-06T17:00:00.000Z","true","Delaware State","37","UAlbany","fcs","32"
"401773304","2025","2","regular","2025-09-06T17:00:00.000Z","true","Saint Vincent","28","Hilbert College","iii","7"
"401774130","2025","2","regular","2025-09-06T17:00:00.000Z","true","Westfield State","12","Castleton","iii","16"
"401774245","2025","2","regular","2025-09-06T17:00:00.000Z","true","Brevard College","20","Kentucky Christian","","41"
"401767771","2025","2","regular","2025-09-06T17:00:00.000Z","true","Stonehill","26","Lafayette","fcs","42"
"401769067","2025","2","regular","2025-09-06T17:00:00.000Z","true","Merrimack","31","St. Anselm","ii","6"
"401767172","2025","2","regular","2025-09-06T17:00:00.000Z","true","Indiana State","38","Eastern Illinois","fcs","14"
"401767719","2025","2","regular","2025-09-06T17:00:00.000Z","true","Georgetown","31","Wagner","fcs","20"
"401773114","2025","2","regular","2025-09-06T17:00:00.000Z","true","Chowan","28","West Alabama","ii","38"
"401766652","2025","2","regular","2025-09-06T17:00:00.000Z","true","Lawrence University","14","Martin Luther","iii","33"
"401766644","2025","2","regular","2025-09-06T17:00:00.000Z","true","Chicago","0","Carnegie Mellon","iii","20"
"401777274","2025","2","regular","2025-09-06T17:00:00.000Z","true","Widener","44","Geneva","iii","18"
"401777266","2025","2","regular","2025-09-06T17:00:00.000Z","true","Rowan","17","Case Western Reserve","iii","17"
"401773927","2025","2","regular","2025-09-06T17:00:00.000Z","true","Emory & Henry College","35","Catawba","ii","7"
"401774072","2025","2","regular","2025-09-06T17:00:00.000Z","true","Ithaca College","14","Johns Hopkins University","iii","42"
"401774208","2025","2","regular","2025-09-06T17:00:00.000Z","true","Southern Virginia","27","Apprentice School","iii","6"
"401773658","2025","2","regular","2025-09-06T17:00:00.000Z","true","Bluefield State","38","Concord University","ii","31"
"401777197","2025","2","regular","2025-09-06T17:00:00.000Z","true","Waynesburg","14","John Carroll University","iii","48"
"401767231","2025","2","regular","2025-09-06T17:00:00.000Z","true","Tennessee Tech","45","Chattanooga","fcs","17"
"401769891","2025","2","regular","2025-09-06T17:00:00.000Z","true","Butler","37","Truman State","ii","27"
"401767626","2025","2","regular","2025-09-06T17:00:00.000Z","true","Marist","23","Bucknell","fcs","34"
"401773028","2025","2","regular","2025-09-06T17:00:00.000Z","true","Shippensburg","7","Bowie State","ii","23"
"401773692","2025","2","regular","2025-09-06T17:00:00.000Z","true","West Liberty","21","Seton Hill","ii","42"
"401776976","2025","2","regular","2025-09-06T17:00:00.000Z","true","Biddeford","56","Coast Guard","iii","49"
"401773266","2025","2","regular","2025-09-06T17:00:00.000Z","true","Anderson (IN)","7","Alfred State","iii","6"
"401773242","2025","2","regular","2025-09-06T17:00:00.000Z","true","McKendree","17","Hillsdale","ii","22"
"401776787","2025","2","regular","2025-09-06T17:00:00.000Z","true","Wisconsin-River Falls","45","Alma","iii","33"
"401774120","2025","2","regular","2025-09-06T17:00:00.000Z","true","Christopher Newport","38","Trine University","iii","7"
"401774235","2025","2","regular","2025-09-06T17:00:00.000Z","true","Hendrix College","14","Maryville College (TN)","iii","40"
"401774227","2025","2","regular","2025-09-06T17:00:00.000Z","true","Shenandoah","25","Methodist","iii","6"
"401774421","2025","2","regular","2025-09-06T17:00:00.000Z","true","Manchester","14","Westminster College (MO)","iii","21"
"401774280","2025","2","regular","2025-09-06T17:00:00.000Z","true","Bethany (WV)","6","Sewanee","iii","41"
"401777249","2025","2","regular","2025-09-06T17:00:00.000Z","true","Washington and Lee","21","Salisbury","iii","42"
"401774051","2025","2","regular","2025-09-06T17:00:00.000Z","true","Kean","17","SUNY Morrisville","iii","14"
"401783301","2025","2","regular","2025-09-06T17:00:00.000Z","true","Western New England","32","Springfield","iii","38"
"401773497","2025","2","regular","2025-09-06T17:00:00.000Z","true","Kentucky Wesleyan","7","West Florida","ii","28"
"401774395","2025","2","regular","2025-09-06T17:30:00.000Z","true","University of Mount Union","37","Wheaton","iii","29"
"401774407","2025","2","regular","2025-09-06T17:30:00.000Z","true","Franklin","27","Ohio Northern","iii","20"
"401767587","2025","2","regular","2025-09-06T17:30:00.000Z","true","VMI","42","Ferrum","iii","7"
"401762462","2025","2","regular","2025-09-06T18:00:00.000Z","true","Temple","55","Howard","fcs","7"
"401767550","2025","2","regular","2025-09-06T18:00:00.000Z","true","Youngstown State","56","Robert Morris","fcs","17"
"401777045","2025","2","regular","2025-09-06T18:00:00.000Z","true","St. Norbert","21","Wabash College","iii","55"
"401773640","2025","2","regular","2025-09-06T18:00:00.000Z","true","Washburn","7","Northwest Missouri St","ii","34"
"401754620","2025","2","regular","2025-09-06T18:00:00.000Z","true","Wake Forest","42","Western Carolina","fcs","10"
"401767565","2025","2","regular","2025-09-06T18:00:00.000Z","true","Furman","38","Presbyterian","fcs","39"
"401773751","2025","2","regular","2025-09-06T18:00:00.000Z","true","Minnesota State Mankato","34","Minot State","ii","16"
"401773767","2025","2","regular","2025-09-06T18:00:00.000Z","true","Augustana University (SD)","37","Jamestown College","","7"
"401777134","2025","2","regular","2025-09-06T18:00:00.000Z","true","Wittenberg","13","Baldwin Wallace","iii","31"
"401777049","2025","2","regular","2025-09-06T18:00:00.000Z","true","Allegheny","24","Denison University","iii","35"
"401766645","2025","2","regular","2025-09-06T18:00:00.000Z","true","Grinnell","15","Macalester","iii","20"
"401766646","2025","2","regular","2025-09-06T18:00:00.000Z","true","Rockford","19","Beloit","iii","15"
"401774188","2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Stevens Pt","28","Albion","iii","21"
"401774182","2025","2","regular","2025-09-06T18:00:00.000Z","true","Aurora","0","Wisconsin-Platteville","iii","41"
"401773432","2025","2","regular","2025-09-06T18:00:00.000Z","true","Roosevelt","23","Quincy","ii","21"
"401773035","2025","2","regular","2025-09-06T18:00:00.000Z","true","Illinois Wesleyan","18","Central College","iii","27"
"401777953","2025","2","regular","2025-09-06T18:00:00.000Z","true","Lake Erie","6","Ferris State","ii","63"
"401774197","2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Whitewater","45","Carleton","iii","14"
"401773172","2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Stout","38","Dubuque","iii","35"
"401773489","2025","2","regular","2025-09-06T18:00:00.000Z","true","Saginaw Valley State","49","Gannon","ii","28"
"401773972","2025","2","regular","2025-09-06T18:00:00.000Z","true","Kentucky State","21","Albany State GA","ii","49"
"401773185","2025","2","regular","2025-09-06T18:00:00.000Z","true","Luther","3","Millikin","iii","33"
"401776761","2025","2","regular","2025-09-06T18:00:00.000Z","true","Hamline University","28","Crown College","iii","21"
"401776743","2025","2","regular","2025-09-06T18:00:00.000Z","true","St. Olaf","32","Northwestern (MN)","iii","7"
"401776735","2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Lutheran","27","St. Scholastica","iii","41"
"401773155","2025","2","regular","2025-09-06T18:00:00.000Z","true","Benedictine University","35","Buena Vista","iii","0"
"401773179","2025","2","regular","2025-09-06T18:00:00.000Z","true","Loras College","0","Hope College","iii","62"
"401773732","2025","2","regular","2025-09-06T18:00:00.000Z","true","Winona State","21","Bemidji State","ii","17"
"401767224","2025","2","regular","2025-09-06T18:30:00.000Z","true","Tennessee State","3","North Dakota State","fcs","59"
"401773407","2025","2","regular","2025-09-06T19:00:00.000Z","true","Lane College","15","Lincoln (MO)","ii","27"
"401760366","2025","2","regular","2025-09-06T19:00:00.000Z","true","New Mexico","32","Idaho State","fcs","22"
"401778022","2025","2","regular","2025-09-06T19:00:00.000Z","true","Willamette","17","Pomona Pitzer","iii","41"
"401773994","2025","2","regular","2025-09-06T19:00:00.000Z","true","Clark Atlanta","17","Florida Memorial University","","12"
"401762816","2025","2","regular","2025-09-06T19:30:00.000Z","true","Massachusetts","26","Bryant","fcs","27"
"401761603","2025","2","regular","2025-09-06T19:30:00.000Z","true","UTSA","36","Texas State","fbs","43"
"401752689","2025","2","regular","2025-09-06T19:30:00.000Z","true","Missouri","42","Kansas","fbs","31"
"401762458","2025","2","regular","2025-09-06T19:30:00.000Z","true","Navy","38","UAB","fbs","24"
"401752937","2025","2","regular","2025-09-06T19:30:00.000Z","true","Oregon State","27","Fresno State","fbs","36"
"401754637","2025","2","regular","2025-09-06T19:30:00.000Z","true","Clemson","27","Troy","fbs","16"
"401752824","2025","2","regular","2025-09-06T19:30:00.000Z","true","Oregon","69","Oklahoma State","fbs","3"
"401762794","2025","2","regular","2025-09-06T19:30:00.000Z","true","Buffalo","45","St. Francis (PA)","fcs","6"
"401756881","2025","2","regular","2025-09-06T19:30:00.000Z","true","Colorado","31","Delaware","fbs","7"
"401752685","2025","2","regular","2025-09-06T19:30:00.000Z","true","Georgia","28","Austin Peay","fcs","6"
"401754622","2025","2","regular","2025-09-06T19:30:00.000Z","true","Georgia Tech","59","Gardner-Webb","fcs","12"
"401752818","2025","2","regular","2025-09-06T19:30:00.000Z","true","Rutgers","45","Miami (OH)","fbs","17"
"401761596","2025","2","regular","2025-09-06T19:30:00.000Z","true","App State","20","Lindenwood","fcs","13"
"401752815","2025","2","regular","2025-09-06T19:30:00.000Z","true","Ohio State","70","Grambling","fcs","0"
"401752686","2025","2","regular","2025-09-06T19:30:00.000Z","true","Kentucky","23","Ole Miss","fbs","30"
"401752692","2025","2","regular","2025-09-06T19:30:00.000Z","true","Tennessee","72","East Tennessee State","fcs","17"
"401762461","2025","2","regular","2025-09-06T19:30:00.000Z","true","Western Michigan","30","North Texas","fbs","33"
"401756880","2025","2","regular","2025-09-06T19:30:00.000Z","true","Cincinnati","34","Bowling Green","fbs","20"
"401767579","2025","2","regular","2025-09-06T19:30:00.000Z","true","Samford","13","The Citadel","fcs","40"
"401767089","2025","2","regular","2025-09-06T20:00:00.000Z","true","Idaho","37","St. Thomas (MN)","fcs","30"
"401776766","2025","2","regular","2025-09-06T20:00:00.000Z","true","Whitworth","23","Gustavus Adolphus","iii","10"
"401752820","2025","2","regular","2025-09-06T20:00:00.000Z","true","Wisconsin","42","Middle Tennessee","fbs","10"
"401777159","2025","2","regular","2025-09-06T20:00:00.000Z","true","California Lutheran University","18","Pacific Lutheran","iii","15"
"401756883","2025","2","regular","2025-09-06T20:00:00.000Z","true","Ohio","17","West Virginia","fbs","10"
"401760367","2025","2","regular","2025-09-06T20:00:00.000Z","true","Wyoming","31","Northern Iowa","fcs","7"
"401774024","2025","2","regular","2025-09-06T20:00:00.000Z","true","Edward Waters","46","Miles College","ii","14"
"401777166","2025","2","regular","2025-09-06T20:00:00.000Z","true","Puget Sound","20","Lewis & Clark College","iii","56"
"401774175","2025","2","regular","2025-09-06T20:00:00.000Z","true","Linfield College","14","Wisconsin-Oshkosh","iii","31"
"401773593","2025","2","regular","2025-09-06T20:05:00.000Z","true","Western Oregon","27","Southern Oregon","","7"
"401752684","2025","2","regular","2025-09-06T20:15:00.000Z","true","Florida","16","South Florida","fbs","18"
"401767112","2025","2","regular","2025-09-06T21:00:00.000Z","true","Northern Arizona","38","Utah Tech","fcs","31"
"401761602","2025","2","regular","2025-09-06T21:00:00.000Z","true","Southern Miss","38","Jackson State","fcs","20"
"401774140","2025","2","regular","2025-09-06T21:00:00.000Z","true","Western Connecticut St","21","William Paterson","iii","20"
"401752682","2025","2","regular","2025-09-06T21:00:00.000Z","true","Arkansas","56","Arkansas State","fbs","14"
"401760365","2025","2","regular","2025-09-06T21:00:00.000Z","true","Nevada","20","Sacramento State","fcs","17"
"401774335","2025","2","regular","2025-09-06T22:00:00.000Z","true","Berry College","58","Huntingdon College (AL)","iii","28"
"401767652","2025","2","regular","2025-09-06T22:00:00.000Z","true","Stetson","59","Warner University","","13"
"401767336","2025","2","regular","2025-09-06T22:00:00.000Z","true","Villanova","24","Colgate","fcs","17"
"401757228","2025","2","regular","2025-09-06T22:00:00.000Z","true","Marshall","20","Missouri State","fbs","21"
