"Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayPoints"
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Mercer","","Chattanooga",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","CSU Pueblo","","Chadron St",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Black Hills State","","New Mexico Highlands",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Missouri Western","","Central Oklahoma",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Eastern New Mexico","","Texas A&M-Kingsville",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","West Florida","","Valdosta State",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Indianapolis","","Upper Iowa University",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Southern Nazarene","","Oklahoma Baptist",""
"2025","12","regular","2025-11-15T20:30:00.000Z","false","North Dakota State","","Northern Iowa",""
"2025","12","regular","2025-11-15T20:30:00.000Z","false","Western Kentucky","","Middle Tennessee",""
"2025","12","regular","2025-11-15T20:30:00.000Z","false","Nevada","","San José State",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Pacific Lutheran","","NEWBERG",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Whitworth","","Puget Sound",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Eastern Washington","","Northern Colorado",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Northern Arizona","","Cal Poly",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Northwestern Oklahoma State","","Southwestern Oklahoma State",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","McKendree","","Truman State",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Linfield College","","Willamette",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Nicholls","","Northwestern State",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","Pacific (OR)","","Lewis & Clark College",""
"2025","12","regular","2025-11-15T21:00:00.000Z","false","San Diego","","Butler",""
"2025","12","regular","2025-11-15T21:05:00.000Z","false","Western Oregon","","Central Washington",""
"2025","12","regular","2025-11-15T21:15:00.000Z","false","Tennessee","","New Mexico State",""
"2025","12","regular","2025-11-15T22:00:00.000Z","false","Florida International","","Liberty",""
"2025","12","regular","2025-11-15T22:00:00.000Z","false","East Texas A&M","","Houston Christian",""
"2025","12","regular","2025-11-15T22:00:00.000Z","false","West Texas A&M","","Angelo State",""
"2025","12","regular","2025-11-15T23:00:00.000Z","false","Idaho State","","Weber State",""
"2025","12","regular","2025-11-16T00:00:00.000Z","false","UNLV","","Utah State",""
"2025","12","regular","2025-11-16T00:00:00.000Z","false","Stephen F. Austin","","Lamar",""
"2025","12","regular","2025-11-16T00:00:00.000Z","false","Tarleton State","","North Alabama",""
"2025","12","regular","2025-11-16T00:00:00.000Z","false","McNeese","","UT Rio Grande Valley",""
"2025","12","regular","2025-11-16T01:00:00.000Z","false","UT Permian Basin","","Sul Ross State",""
"2025","12","regular","2025-11-16T01:30:00.000Z","false","Southern Utah","","Central Arkansas",""
"2025","12","regular","2025-11-16T02:00:00.000Z","false","Sacramento State","","Idaho",""
"2025","12","regular","2025-11-16T03:00:00.000Z","false","Washington State","","Louisiana Tech",""
"2025","12","regular","2025-11-16T03:15:00.000Z","false","Montana State","","UC Davis",""
"2025","12","regular","2025-11-16T03:30:00.000Z","false","San Diego State","","Boise State",""
"2025","13","regular","2025-11-19T00:00:00.000Z","false","Bowling Green","","Akron",""
"2025","13","regular","2025-11-19T00:00:00.000Z","false","Northern Illinois","","Western Michigan",""
"2025","13","regular","2025-11-19T00:00:00.000Z","false","Ohio","","Massachusetts",""
"2025","13","regular","2025-11-20T00:00:00.000Z","false","Kent State","","Central Michigan",""
"2025","13","regular","2025-11-20T00:00:00.000Z","false","Buffalo","","Miami (OH)",""
"2025","13","regular","2025-11-21T00:00:00.000Z","false","SE Louisiana","","Nicholls",""
"2025","13","regular","2025-11-21T00:30:00.000Z","false","Northwestern State","","Stephen F. Austin",""
"2025","13","regular","2025-11-21T00:30:00.000Z","false","Arkansas State","","Louisiana",""
"2025","13","regular","2025-11-22T01:00:00.000Z","false","NC State","","Florida State",""
"2025","13","regular","2025-11-22T03:30:00.000Z","false","UNLV","","Hawai'i",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Temple","","Tulane",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","LSU","","Western Kentucky",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","South Carolina","","Coastal Carolina",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Vanderbilt","","Kentucky",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Northwestern","","Minnesota",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","UCLA","","Washington",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Maryland","","Michigan",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Georgia Tech","","Pittsburgh",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Clemson","","Furman",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Colorado","","Arizona State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","UCF","","Oklahoma State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Utah","","Kansas State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","San Diego State","","San José State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Georgia Southern","","Old Dominion",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Troy","","Georgia State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","UAB","","South Florida",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","UTSA","","East Carolina",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Toledo","","Ball State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Florida","","Tennessee",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Penn State","","Nebraska",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","North Carolina","","Duke",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Florida Atlantic","","UConn",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Houston","","TCU",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Cincinnati","","BYU",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Arizona","","Baylor",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Wake Forest","","Delaware",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Boise State","","Colorado State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Northern Colorado","","Portland State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Iowa State","","Kansas",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Long Island University","","Wagner",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Central Connecticut","","Mercyhurst",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Texas State","","UL Monroe",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Cornell","","Columbia",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","App State","","Marshall",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Ohio State","","Rutgers",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Oregon","","USC",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Prairie View A&M","","Mississippi Valley State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Wisconsin","","Illinois",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","SMU","","Louisville",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","James Madison","","Washington State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Texas","","Arkansas",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Virginia Tech","","Miami",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Rice","","North Texas",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Stanford","","California",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","Iowa","","Michigan State",""
"2025","13","regular","2025-11-22T05:00:00.000Z","false","South Alabama","","Southern Miss",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Brown","","Dartmouth",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Yale","","Harvard",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Monmouth","","UAlbany",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Stony Brook","","Bryant",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Merrimack","","Fordham",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","VMI","","Western Carolina",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Morgan State","","North Carolina Central",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Oklahoma","","Missouri",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Army","","Tulsa",""
"2025","13","regular","2025-11-22T17:00:00.000Z","false","Texas A&M","","Samford",""
"2025","13","regular","2025-11-22T17:30:00.000Z","false","Lafayette","","Lehigh",""
"2025","13","regular","2025-11-22T17:45:00.000Z","false","Georgia","","Charlotte",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Pennsylvania","","Princeton",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Stonehill","","St. Francis (PA)",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Stetson","","San Diego",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Holy Cross","","Georgetown",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Illinois State","","Southern Illinois",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Drake","","Morehead State",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","William & Mary","","Richmond",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Villanova","","Sacred Heart",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Tennessee Tech","","UT Martin",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","New Hampshire","","Maine",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Delaware State","","South Carolina State",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","East Tennessee State","","The Citadel",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Colgate","","Bucknell",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Indiana State","","Murray State",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Rhode Island","","Hampton",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Towson","","Campbell",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Butler","","Valparaiso",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Davidson","","Dayton",""
"2025","13","regular","2025-11-22T18:00:00.000Z","false","Presbyterian","","Marist",""
"2025","13","regular","2025-11-22T18:30:00.000Z","false","Wofford","","Chattanooga",""
"2025","13","regular","2025-11-22T18:30:00.000Z","false","Gardner-Webb","","Western Illinois",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Wyoming","","Nevada",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Southeast Missouri State","","Lindenwood",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","North Dakota","","South Dakota State",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Elon","","North Carolina A&T",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Charleston Southern","","Tennessee State",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","North Alabama","","Southern Utah",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Northern Iowa","","Youngstown State",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Montana","","Montana State",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Kennesaw State","","Missouri State",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Robert Morris","","Duquesne",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Auburn","","Mercer",""
"2025","13","regular","2025-11-22T19:00:00.000Z","false","Alabama","","Eastern Illinois",""
"2025","13","regular","2025-11-22T20:00:00.000Z","false","UTEP","","New Mexico State",""
"2025","13","regular","2025-11-22T20:00:00.000Z","false","Middle Tennessee","","Sam Houston",""
"2025","13","regular","2025-11-22T20:00:00.000Z","false","Louisiana Tech","","Liberty",""
"2025","13","regular","2025-11-22T20:00:00.000Z","false","Weber State","","Northern Arizona",""
"2025","13","regular","2025-11-22T20:00:00.000Z","false","Houston Christian","","Incarnate Word",""
"2025","13","regular","2025-11-22T20:00:00.000Z","false","Texas Southern","","Alabama A&M",""
"2025","13","regular","2025-11-22T20:00:00.000Z","false","Alabama State","","Arkansas-Pine Bluff",""
"2025","13","regular","2025-11-22T20:30:00.000Z","false","Howard","","Norfolk State",""
"2025","13","regular","2025-11-22T20:30:00.000Z","false","North Dakota State","","St. Thomas (MN)",""
"2025","13","regular","2025-11-22T20:30:00.000Z","false","Alcorn State","","Jackson State",""
"2025","13","regular","2025-11-22T20:30:00.000Z","false","Florida A&M","","Bethune-Cookman",""
"2025","13","regular","2025-11-22T20:30:00.000Z","false","Florida International","","Jacksonville State",""
"2025","13","regular","2025-11-22T20:30:00.000Z","false","Notre Dame","","Syracuse",""
"2025","13","regular","2025-11-22T21:00:00.000Z","false","Idaho","","Idaho State",""
"2025","13","regular","2025-11-22T21:00:00.000Z","false","Utah Tech","","Eastern Kentucky",""
"2025","13","regular","2025-11-22T21:00:00.000Z","false","UC Davis","","Sacramento State",""
"2025","13","regular","2025-11-22T21:00:00.000Z","false","Lamar","","McNeese",""
"2025","13","regular","2025-11-22T22:00:00.000Z","false","Cal Poly","","Eastern Washington",""
"2025","13","regular","2025-11-22T22:00:00.000Z","false","Tarleton State","","Austin Peay",""
"2025","13","regular","2025-11-22T22:00:00.000Z","false","Central Arkansas","","Abilene Christian",""
"2025","13","regular","2025-11-22T23:00:00.000Z","false","UT Rio Grande Valley","","East Texas A&M",""
"2025","13","regular","2025-11-23T00:00:00.000Z","false","Air Force","","New Mexico",""
"2025","13","regular","2025-11-23T03:30:00.000Z","false","Fresno State","","Utah State",""
"2025","14","regular","2025-11-25T05:00:00.000Z","false","Massachusetts","","Bowling Green",""
"2025","14","regular","2025-11-25T05:00:00.000Z","false","Eastern Michigan","","Western Michigan",""
"2025","14","regular","2025-11-27T20:00:00.000Z","false","Alabama State","","Tuskegee",""
"2025","14","regular","2025-11-28T00:30:00.000Z","false","Memphis","","Navy",""
"2025","14","regular","2025-11-28T05:00:00.000Z","false","Arizona State","","Arizona",""
"2025","14","regular","2025-11-28T05:00:00.000Z","false","UTSA","","Army",""
"2025","14","regular","2025-11-28T17:00:00.000Z","false","Buffalo","","Ohio",""
"2025","14","regular","2025-11-28T17:00:00.000Z","false","Mississippi State","","Ole Miss",""
"2025","14","regular","2025-11-28T17:00:00.000Z","false","Nebraska","","Iowa",""
"2025","14","regular","2025-11-28T17:00:00.000Z","false","Northern Illinois","","Kent State",""
"2025","14","regular","2025-11-28T17:00:00.000Z","false","Kansas","","Utah",""
"2025","14","regular","2025-11-28T20:00:00.000Z","false","Colorado State","","Air Force",""
